"id","sku","name","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"wjvvp","NM000562","Đệm Bông Fly *7F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","120*190","Kích thước","969.500 đ"
"wjvvp","NM000562","Đệm Bông Fly *7F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","150*190","Kích thước","1.116.500 đ"
"wjvvp","NM000562","Đệm Bông Fly *7F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","160*200","Kích thước","1.228.500 đ"
"wjvvp","NM000562","Đệm Bông Fly *7F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","180*200","Kích thước","1.337.000 đ"
"wjvvp","NM000562","Đệm Bông Fly *7F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","200*220","Kích thước","1.519.000 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","100*190","Kích thước","749.000 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","120*190","Kích thước","822.500 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","150*190","Kích thước","969.500 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","160*200","Kích thước","1.036.000 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","180*200","Kích thước","1.130.500 đ"
"5hmtf","NM000561","Đệm Bông Fly *5F","Chăn gối nệm>  Sản Phẩm Elan>  Đệm Elan","undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg,undefined//uploads/shops/,undefined//uploads/shops/vimatt/2980dem4.jpg","200*220","Kích thước","1.302.000 đ"
