"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"aof8s","#CF005","Xe hoa CF 005",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-005.jpg","Lớn hơn (+30%)","Kích thước",6500000
"1b74n","#CF006","Xe hoa CF 006",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-006.jpg","Bình thường","Kích thước",3000000
"1b74n","#CF006","Xe hoa CF 006",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-006.jpg","Lớn hơn (+30%)","Kích thước",3900000
"kbw0ig","#CF007","Xe hoa CF 007",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-007.jpg","Bình thường","Kích thước",4000000
"kbw0ig","#CF007","Xe hoa CF 007",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-007.jpg","Lớn hơn (+30%)","Kích thước",5200000
"u21u","#CF008","Xe hoa CF 008",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-008.jpg","Bình thường","Kích thước",5000000
"u21u","#CF008","Xe hoa CF 008",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-008.jpg","Lớn hơn (+30%)","Kích thước",6500000
"0c8gi","#CF009","Xe hoa CF 009",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-009.jpg","Bình thường","Kích thước",4000000
"0c8gi","#CF009","Xe hoa CF 009",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-009.jpg","Lớn hơn (+30%)","Kích thước",5200000
"p2eh","#CF010","Xe hoa CF 010",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-010.jpg","Bình thường","Kích thước",5000000
"p2eh","#CF010","Xe hoa CF 010",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-010.jpg","Lớn hơn (+30%)","Kích thước",6500000
"wg686","#CF011","Xe hoa CF 011",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-011.jpg","Bình thường","Kích thước",5000000
"wg686","#CF011","Xe hoa CF 011",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-011.jpg","Lớn hơn (+30%)","Kích thước",6500000
"g11kh","#CF012","Xe hoa CF 012",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-012.jpg","Bình thường","Kích thước",4000000
"g11kh","#CF012","Xe hoa CF 012",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-012.jpg","Lớn hơn (+30%)","Kích thước",5200000
"5k4b","#CF014","Xe hoa CF 014",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-014.jpg","Bình thường","Kích thước",3000000
"5k4b","#CF014","Xe hoa CF 014",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-014.jpg","Lớn hơn (+30%)","Kích thước",3900000
"nlysv","#CF015","Xe hoa CF 015",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-015.jpg","Bình thường","Kích thước",5000000
"nlysv","#CF015","Xe hoa CF 015",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-015.jpg","Lớn hơn (+30%)","Kích thước",6500000
"olxx","#CF016","Xe hoa CF 016",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-016.jpg","Bình thường","Kích thước",1500000
"olxx","#CF016","Xe hoa CF 016",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-016.jpg","Lớn hơn (+30%)","Kích thước",1950000
"ec4aa","#CF017","Xe hoa CF 017",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-017.jpg","Bình thường","Kích thước",4000000
"ec4aa","#CF017","Xe hoa CF 017",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-017.jpg","Lớn hơn (+30%)","Kích thước",5200000
"s6nlf","#CF018","Xe hoa CF 018",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-018.jpg","Bình thường","Kích thước",5000000
"s6nlf","#CF018","Xe hoa CF 018",,"
","Hoa cưới>Xe hoa","https://hoatuoi360.com/contents/images/Products/xe-hoa/xe-hoa-CF-(L)-018.jpg","Lớn hơn (+30%)","Kích thước",6500000
