"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"cqmdb","#b2018-004","B2018 004",,"
<p>Bó 22 Bông Hồng Trắng.</p>
<p>- Bó hoa sang trọng với giấy báo, Salem làm hoa phụ với phụ liệu.</p>
<p>- free nội thành HCM, ngoại thành + 50k.</p>
<p>- Đặt hoa hôm nay đến hết 17/10/2018, giao hàng từ 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/B2018-004.JPG","Bình thường","Kích thước",1000000
"cqmdb","#b2018-004","B2018 004",,"
<p>Bó 22 Bông Hồng Trắng.</p>
<p>- Bó hoa sang trọng với giấy báo, Salem làm hoa phụ với phụ liệu.</p>
<p>- free nội thành HCM, ngoại thành + 50k.</p>
<p>- Đặt hoa hôm nay đến hết 17/10/2018, giao hàng từ 17-20/10/2018</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/B2018-004.JPG","Lớn hơn (+30%)","Kích thước",1300000
"tqdmn","#H2018-005","H2018 005",,"
<p>HỘP HOA 4 MẶT</p>
<p>- Quí phái cuồn nhiệt với hồng đỏ Sasa.</p>
<p>- free giao nội thành HCM, ngoại thành + 50k.&nbsp;</p>
<p>- Nhận đặt hàng hôm nay đến hết 17/10, giao hàng 17-20/10/2018.</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/H2018-005.JPG","Bình thường","Kích thước",1000000
"tqdmn","#H2018-005","H2018 005",,"
<p>HỘP HOA 4 MẶT</p>
<p>- Quí phái cuồn nhiệt với hồng đỏ Sasa.</p>
<p>- free giao nội thành HCM, ngoại thành + 50k.&nbsp;</p>
<p>- Nhận đặt hàng hôm nay đến hết 17/10, giao hàng 17-20/10/2018.</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/H2018-005.JPG","Lớn hơn (+30%)","Kích thước",1300000
"xlj2","#H2018-004","H2018 004","<p>HỘP HOA 3 MẶT</p>
<p>-Thiết kế với hồng, cát tường</p>
<p>- free giao hàng nội thành HCM, ngoại thành + 50k</p>
<p>- nhận dặt hàng dến hết ngày 17/10, giao hàng 17-20/10/2018</p>
","
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/H2018-004.JPG","Bình thường","Kích thước",1000000
"xlj2","#H2018-004","H2018 004","<p>HỘP HOA 3 MẶT</p>
<p>-Thiết kế với hồng, cát tường</p>
<p>- free giao hàng nội thành HCM, ngoại thành + 50k</p>
<p>- nhận dặt hàng dến hết ngày 17/10, giao hàng 17-20/10/2018</p>
","
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/H2018-004.JPG","Lớn hơn (+30%)","Kích thước",1300000
"drtoo","#SF2018-005","SF2018 005",,"
<p>CHÚC MỪNG&nbsp;</p>
<p>- Lan Bòcap, lily, Hồng môn, Hoa đồng tiền, Lan thái và các phụ liệu khác</p>
<p>- Nhận đặt hoa hết 17/10, giao 17-20/1-/2018</p>
<p>- Free giao nội thanh HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-005.JPG","Bình thường","Kích thước",1500000
"drtoo","#SF2018-005","SF2018 005",,"
<p>CHÚC MỪNG&nbsp;</p>
<p>- Lan Bòcap, lily, Hồng môn, Hoa đồng tiền, Lan thái và các phụ liệu khác</p>
<p>- Nhận đặt hoa hết 17/10, giao 17-20/1-/2018</p>
<p>- Free giao nội thanh HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/SF2018-005.JPG","Lớn hơn (+30%)","Kích thước",1950000
"pe5d","#G2018006","G2018 006",,"
<p>- Thiết kế sang trọng với lan, lily, hồng cùng hoa lá phụ liệu khác</p>
<p>- Nhận đặt hoa hôm nay hết 17/10, giao hàng 17-20/10/2018</p>
<p>- free giao nội thành HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/G2018-006.jpg","Bình thường","Kích thước",2000000
"pe5d","#G2018006","G2018 006",,"
<p>- Thiết kế sang trọng với lan, lily, hồng cùng hoa lá phụ liệu khác</p>
<p>- Nhận đặt hoa hôm nay hết 17/10, giao hàng 17-20/10/2018</p>
<p>- free giao nội thành HCM, ngoại thành + 50k</p>
","Hoa theo chủ đề>Ngày Phụ Nữ Việt Nam 20/10","https://hoatuoi360.com/contents/images/Products/G2018-006.jpg","Lớn hơn (+30%)","Kích thước",2600000
